"stance_label","stance_confidence","comment_id","error"
"Climate Skeptic",0.85,"climate_comment_253644",NA
"Climate Believer",0.95,"climate_comment_210114",NA
"Neutral/Unclear",0.95,"climate_comment_195164",NA
"Neutral/Unclear",0.9,"climate_comment_047483",NA
"Climate Skeptic",0.95,"climate_comment_196032",NA
"Neutral/Unclear",0.85,"climate_comment_190492",NA
"Climate Believer",0.85,"climate_comment_278481",NA
"Neutral/Unclear",0.85,"climate_comment_253645",NA
"Climate Believer",0.75,"climate_comment_270136",NA
"Neutral/Unclear",0.9,"climate_comment_188371",NA
"Neutral/Unclear",0.9,"climate_comment_257588",NA
"Neutral/Unclear",0.85,"climate_comment_256331",NA
"Climate Believer",0.9,"climate_comment_278479",NA
"Neutral/Unclear",0.75,"climate_comment_188372",NA
"Climate Believer",0.85,"climate_comment_270137",NA
"Neutral/Unclear",0.85,"climate_comment_226234",NA
"Neutral/Unclear",0.9,"climate_comment_270539",NA
"Neutral/Unclear",0.85,"climate_comment_230404",NA
"Neutral/Unclear",0.95,"climate_comment_278483",NA
"Neutral/Unclear",0.75,"climate_comment_266688",NA
"Climate Believer",0.9,"climate_comment_173862",NA
"Neutral/Unclear",0.9,"climate_comment_228300",NA
"Neutral/Unclear",0.95,"climate_comment_236633",NA
"Neutral/Unclear",0.95,"climate_comment_268735",NA
"Climate Believer",0.85,"climate_comment_173681",NA
"Neutral/Unclear",0.9,"climate_comment_241391",NA
"Climate Believer",0.95,"climate_comment_223552",NA
"Neutral/Unclear",0.95,"climate_comment_189286",NA
"Neutral/Unclear",0.85,"climate_comment_186766",NA
"Neutral/Unclear",0.85,"climate_comment_186765",NA
"Neutral/Unclear",0.9,"climate_comment_186767",NA
"Neutral/Unclear",0.85,"climate_comment_264796",NA
"Neutral/Unclear",0.85,"climate_comment_276445",NA
"Neutral/Unclear",0.85,"climate_comment_271300",NA
"Neutral/Unclear",0.95,"climate_comment_237716",NA
"Climate Skeptic",0.85,"climate_comment_256924",NA
"Climate Skeptic",0.85,"climate_comment_264797",NA
"Neutral/Unclear",0.85,"climate_comment_192352",NA
"Neutral/Unclear",0.95,"climate_comment_189285",NA
"Neutral/Unclear",0.9,"climate_comment_271305",NA
"Climate Believer",0.85,"climate_comment_182759",NA
"Neutral/Unclear",0.95,"climate_comment_235967",NA
"Climate Believer",0.85,"climate_comment_260435",NA
"Neutral/Unclear",0.9,"climate_comment_273347",NA
"Neutral/Unclear",0.9,"climate_comment_239661",NA
"Climate Skeptic",0.85,"climate_comment_255690",NA
"Neutral/Unclear",0.95,"climate_comment_190943",NA
"Neutral/Unclear",0.95,"climate_comment_201841",NA
"Neutral/Unclear",0.95,"climate_comment_209216",NA
"Neutral/Unclear",0.95,"climate_comment_272386",NA
"Climate Believer",0.9,"climate_comment_241373",NA
"Neutral/Unclear",0.95,"climate_comment_278239",NA
"Neutral/Unclear",0.95,"climate_comment_262582",NA
"Climate Skeptic",0.85,"climate_comment_185064",NA
"Climate Skeptic",0.85,"climate_comment_217114",NA
"Neutral/Unclear",0.85,"climate_comment_208745",NA
"Climate Skeptic",0.85,"climate_comment_183449",NA
"Neutral/Unclear",0.85,"climate_comment_188474",NA
"Neutral/Unclear",0.85,"climate_comment_241842",NA
"Climate Skeptic",0.85,"climate_comment_196795",NA
"Neutral/Unclear",0.85,"climate_comment_217115",NA
"Climate Skeptic",0.92,"climate_comment_177070",NA
"Neutral/Unclear",0.9,"climate_comment_217116",NA
"Neutral/Unclear",0.95,"climate_comment_239838",NA
"Neutral/Unclear",0.85,"climate_comment_234788",NA
"Climate Believer",0.85,"climate_comment_275103",NA
"Climate Skeptic",0.85,"climate_comment_187789",NA
"Climate Believer",0.85,"climate_comment_182256",NA
"Neutral/Unclear",0.85,"climate_comment_174009",NA
"Neutral/Unclear",0.9,"climate_comment_234406",NA
"Climate Believer",0.85,"climate_comment_209021",NA
"Neutral/Unclear",0.85,"climate_comment_244202",NA
"Neutral/Unclear",0.85,"climate_comment_254788",NA
"Neutral/Unclear",0.95,"climate_comment_220543",NA
"Climate Believer",0.85,"climate_comment_211802",NA
"Neutral/Unclear",0.85,"climate_comment_256898",NA
"Neutral/Unclear",0.95,"climate_comment_174219",NA
"Neutral/Unclear",0.75,"climate_comment_246404",NA
"Neutral/Unclear",0.85,"climate_comment_217348",NA
"Neutral/Unclear",0.95,"climate_comment_214490",NA
"Neutral/Unclear",0.85,"climate_comment_255455",NA
"Climate Skeptic",0.85,"climate_comment_213290",NA
"Neutral/Unclear",0.95,"climate_comment_206897",NA
"Neutral/Unclear",0.95,"climate_comment_178753",NA
"Neutral/Unclear",0.95,"climate_comment_272884",NA
"Climate Believer",0.85,"climate_comment_216273",NA
"Neutral/Unclear",0.85,"climate_comment_229405",NA
"Neutral/Unclear",0.85,"climate_comment_218954",NA
"Neutral/Unclear",0.85,"climate_comment_250030",NA
"Neutral/Unclear",0.85,"climate_comment_270950",NA
"Neutral/Unclear",0.75,"climate_comment_210030",NA
"Neutral/Unclear",0.85,"climate_comment_170961",NA
"Neutral/Unclear",0.85,"climate_comment_267319",NA
"Climate Skeptic",0.95,"climate_comment_254982",NA
"Neutral/Unclear",0.85,"climate_comment_201159",NA
"Neutral/Unclear",0.85,"climate_comment_174488",NA
"Neutral/Unclear",0.95,"climate_comment_180176",NA
"Neutral/Unclear",0.85,"climate_comment_274848",NA
"Neutral/Unclear",0.9,"climate_comment_170383",NA
"Neutral/Unclear",0.95,"climate_comment_206240",NA
"Neutral/Unclear",0.85,"climate_comment_256470",NA
"Neutral/Unclear",0.85,"climate_comment_265181",NA
"Neutral/Unclear",0.95,"climate_comment_219321",NA
"Climate Skeptic",0.85,"climate_comment_206743",NA
"Neutral/Unclear",0.75,"climate_comment_168855",NA
"Climate Skeptic",0.85,"climate_comment_201310",NA
"Neutral/Unclear",0.85,"climate_comment_202338",NA
"Neutral/Unclear",0.85,"climate_comment_198368",NA
"Neutral/Unclear",0.9,"climate_comment_246058",NA
"Neutral/Unclear",0.85,"climate_comment_256122",NA
"Neutral/Unclear",0.85,"climate_comment_170259",NA
"Neutral/Unclear",0.95,"climate_comment_262881",NA
"Climate Believer",0.85,"climate_comment_278190",NA
"Neutral/Unclear",0.9,"climate_comment_215809",NA
"Neutral/Unclear",0.85,"climate_comment_225204",NA
"Neutral/Unclear",0.9,"climate_comment_252649",NA
"Neutral/Unclear",0.9,"climate_comment_238299",NA
"Neutral/Unclear",0.9,"climate_comment_270390",NA
"Climate Skeptic",0.85,"climate_comment_272715",NA
"Climate Believer",0.9,"climate_comment_266694",NA
"Neutral/Unclear",0.9,"climate_comment_226649",NA
"Climate Believer",0.85,"climate_comment_226454",NA
"Neutral/Unclear",0.85,"climate_comment_259516",NA
"Neutral/Unclear",0.85,"climate_comment_213313",NA
"Climate Skeptic",0.85,"climate_comment_198409",NA
"Climate Skeptic",0.9,"climate_comment_272604",NA
"Climate Skeptic",0.85,"climate_comment_261672",NA
"Neutral/Unclear",0.85,"climate_comment_191834",NA
"Neutral/Unclear",0.85,"climate_comment_189984",NA
"Climate Believer",0.85,"climate_comment_203007",NA
"Climate Skeptic",0.9,"climate_comment_249786",NA
"Neutral/Unclear",0.95,"climate_comment_201705",NA
"Neutral/Unclear",0.85,"climate_comment_175731",NA
"Neutral/Unclear",0.9,"climate_comment_266431",NA
"Neutral/Unclear",0.95,"climate_comment_243488",NA
"Climate Skeptic",0.99,"climate_comment_271253",NA
"Climate Believer",0.85,"climate_comment_192166",NA
"Neutral/Unclear",0.9,"climate_comment_185152",NA
"Neutral/Unclear",0.95,"climate_comment_224711",NA
"Neutral/Unclear",0.9,"climate_comment_261678",NA
"Neutral/Unclear",0.9,"climate_comment_187686",NA
"Neutral/Unclear",0.85,"climate_comment_185154",NA
"Climate Skeptic",0.95,"climate_comment_183844",NA
"Climate Skeptic",0.92,"climate_comment_198159",NA
"Neutral/Unclear",0.85,"climate_comment_199635",NA
"Climate Skeptic",0.95,"climate_comment_204658",NA
"Neutral/Unclear",0.85,"climate_comment_242604",NA
"Neutral/Unclear",0.85,"climate_comment_179820",NA
"Climate Skeptic",0.95,"climate_comment_259400",NA
"Neutral/Unclear",0.85,"climate_comment_259438",NA
"Climate Believer",0.85,"climate_comment_211485",NA
"Neutral/Unclear",0.75,"climate_comment_202203",NA
"Neutral/Unclear",0.85,"climate_comment_169973",NA
"Neutral/Unclear",0.85,"climate_comment_177845",NA
"Climate Skeptic",0.95,"climate_comment_251374",NA
"Climate Skeptic",0.85,"climate_comment_169974",NA
"Neutral/Unclear",0.9,"climate_comment_262782",NA
"Neutral/Unclear",0.9,"climate_comment_232324",NA
"Climate Skeptic",0.85,"climate_comment_255755",NA
"Climate Believer",0.85,"climate_comment_169147",NA
"Climate Skeptic",0.95,"climate_comment_182734",NA
"Neutral/Unclear",0.9,"climate_comment_265322",NA
"Neutral/Unclear",0.85,"climate_comment_214803",NA
"Climate Skeptic",0.95,"climate_comment_210111",NA
"Neutral/Unclear",0.85,"climate_comment_251376",NA
"Climate Skeptic",0.95,"climate_comment_211298",NA
"Neutral/Unclear",0.9,"climate_comment_252727",NA
"Neutral/Unclear",0.85,"climate_comment_172520",NA
"Climate Believer",0.9,"climate_comment_175046",NA
"Neutral/Unclear",0.9,"climate_comment_203552",NA
"Neutral/Unclear",0.95,"climate_comment_238183",NA
"Climate Skeptic",0.85,"climate_comment_172519",NA
"Climate Skeptic",0.95,"climate_comment_260284",NA
"Neutral/Unclear",0.85,"climate_comment_258645",NA
"Neutral/Unclear",0.85,"climate_comment_173245",NA
"Climate Skeptic",0.85,"climate_comment_279364",NA
"Neutral/Unclear",0.9,"climate_comment_267467",NA
"Neutral/Unclear",0.75,"climate_comment_223768",NA
"Neutral/Unclear",0.85,"climate_comment_279363",NA
"Neutral/Unclear",0.9,"climate_comment_260584",NA
"Neutral/Unclear",0.95,"climate_comment_231605",NA
"Neutral/Unclear",0.95,"climate_comment_245518",NA
"Neutral/Unclear",0.85,"climate_comment_267283",NA
"Climate Skeptic",0.85,"climate_comment_228863",NA
"Neutral/Unclear",0.9,"climate_comment_228860",NA
"Neutral/Unclear",0.85,"climate_comment_228862",NA
"Climate Believer",0.85,"climate_comment_241961",NA
"Neutral/Unclear",0.95,"climate_comment_259600",NA
"Neutral/Unclear",0.85,"climate_comment_169170",NA
"Neutral/Unclear",0.85,"climate_comment_169171",NA
"Neutral/Unclear",0.85,"climate_comment_272144",NA
"Neutral/Unclear",0.75,"climate_comment_212275",NA
"Neutral/Unclear",0.85,"climate_comment_236775",NA
"Neutral/Unclear",0.85,"climate_comment_175602",NA
"Climate Skeptic",0.85,"climate_comment_272931",NA
"Neutral/Unclear",0.85,"climate_comment_170484",NA
"Neutral/Unclear",0.85,"climate_comment_196880",NA
"Climate Believer",0.85,"climate_comment_234819",NA
"Climate Skeptic",0.95,"climate_comment_257394",NA
"Neutral/Unclear",0.85,"climate_comment_199790",NA
"Climate Skeptic",0.95,"climate_comment_271269",NA
"Neutral/Unclear",0.85,"climate_comment_247937",NA
"Neutral/Unclear",0.85,"climate_comment_242844",NA
"Neutral/Unclear",0.95,"climate_comment_238692",NA
"Climate Skeptic",0.85,"climate_comment_185560",NA
"Neutral/Unclear",0.85,"climate_comment_239135",NA
"Climate Skeptic",0.85,"climate_comment_276584",NA
"Climate Skeptic",0.85,"climate_comment_202951",NA
"Neutral/Unclear",0.95,"climate_comment_186783",NA
"Neutral/Unclear",0.85,"climate_comment_202954",NA
"Neutral/Unclear",0.85,"climate_comment_202953",NA
"Neutral/Unclear",0.75,"climate_comment_191943",NA
"Neutral/Unclear",0.85,"climate_comment_221057",NA
"Neutral/Unclear",0.9,"climate_comment_242934",NA
"Climate Believer",0.85,"climate_comment_259012",NA
"Neutral/Unclear",0.75,"climate_comment_269635",NA
"Neutral/Unclear",0.9,"climate_comment_249866",NA
"Neutral/Unclear",0.9,"climate_comment_199791",NA
"Neutral/Unclear",0.85,"climate_comment_190251",NA
"Climate Skeptic",0.85,"climate_comment_217627",NA
"Neutral/Unclear",0.95,"climate_comment_232388",NA
"Climate Skeptic",0.85,"climate_comment_168888",NA
"Climate Skeptic",0.85,"climate_comment_270413",NA
"Neutral/Unclear",0.95,"climate_comment_261405",NA
"Neutral/Unclear",0.85,"climate_comment_202724",NA
"Neutral/Unclear",0.75,"climate_comment_272723",NA
"Climate Skeptic",0.9,"climate_comment_277485",NA
"Neutral/Unclear",0.85,"climate_comment_190397",NA
"Neutral/Unclear",0.95,"climate_comment_183282",NA
"Neutral/Unclear",0.75,"climate_comment_212873",NA
"Neutral/Unclear",0.85,"climate_comment_191595",NA
"Neutral/Unclear",0.85,"climate_comment_224431",NA
"Climate Skeptic",0.95,"climate_comment_241815",NA
"Climate Skeptic",0.85,"climate_comment_270050",NA
"Neutral/Unclear",0.85,"climate_comment_194087",NA
"Climate Believer",0.85,"climate_comment_174861",NA
"Neutral/Unclear",0.85,"climate_comment_173359",NA
"Neutral/Unclear",0.85,"climate_comment_207509",NA
"Climate Believer",0.85,"climate_comment_275021",NA
"Neutral/Unclear",0.85,"climate_comment_245974",NA
"Neutral/Unclear",0.95,"climate_comment_224434",NA
"Neutral/Unclear",0.85,"climate_comment_270549",NA
"Neutral/Unclear",0.85,"climate_comment_214568",NA
"Neutral/Unclear",0.9,"climate_comment_265797",NA
"Neutral/Unclear",0.95,"climate_comment_230462",NA
"Neutral/Unclear",0.85,"climate_comment_194340",NA
"Climate Skeptic",0.95,"climate_comment_253478",NA
"Neutral/Unclear",0.85,"climate_comment_257807",NA
"Neutral/Unclear",0.85,"climate_comment_270547",NA
"Neutral/Unclear",0.85,"climate_comment_240625",NA
"Neutral/Unclear",0.85,"climate_comment_256316",NA
"Climate Skeptic",0.75,"climate_comment_271667",NA
"Neutral/Unclear",0.85,"climate_comment_266137",NA
"Neutral/Unclear",0.85,"climate_comment_192357",NA
"Neutral/Unclear",0.85,"climate_comment_240624",NA
"Neutral/Unclear",0.9,"climate_comment_248031",NA
"Neutral/Unclear",0.9,"climate_comment_240876",NA
"Climate Believer",0.85,"climate_comment_186272",NA
"Neutral/Unclear",0.85,"climate_comment_256685",NA
"Climate Skeptic",0.85,"climate_comment_248032",NA
"Neutral/Unclear",0.9,"climate_comment_248033",NA
"Neutral/Unclear",0.85,"climate_comment_230585",NA
"Neutral/Unclear",0.9,"climate_comment_203481",NA
"Neutral/Unclear",0.85,"climate_comment_271792",NA
"Neutral/Unclear",0.85,"climate_comment_246360",NA
"Neutral/Unclear",0.9,"climate_comment_248034",NA
"Neutral/Unclear",0.85,"climate_comment_267665",NA
"Neutral/Unclear",0.95,"climate_comment_203484",NA
"Climate Skeptic",0.95,"climate_comment_169789",NA
"Neutral/Unclear",0.85,"climate_comment_228749",NA
"Climate Believer",0.85,"climate_comment_228754",NA
"Climate Believer",0.75,"climate_comment_203589",NA
"Neutral/Unclear",0.95,"climate_comment_267662",NA
"Neutral/Unclear",0.85,"climate_comment_192123",NA
"Neutral/Unclear",0.95,"climate_comment_186282",NA
"Neutral/Unclear",0.85,"climate_comment_182888",NA
"Climate Believer",0.9,"climate_comment_171335",NA
"Neutral/Unclear",0.95,"climate_comment_280651",NA
"Neutral/Unclear",0.85,"climate_comment_228750",NA
"Climate Believer",0.85,"climate_comment_171336",NA
"Climate Believer",0.9,"climate_comment_278943",NA
"Climate Believer",0.85,"climate_comment_211309",NA
"Climate Believer",0.85,"climate_comment_278946",NA
"Neutral/Unclear",0.9,"climate_comment_190613",NA
"Neutral/Unclear",0.85,"climate_comment_251068",NA
"Neutral/Unclear",0.9,"climate_comment_176197",NA
"Climate Skeptic",0.85,"climate_comment_278944",NA
"Climate Believer",0.85,"climate_comment_236045",NA
"Neutral/Unclear",0.85,"climate_comment_249765",NA
"Neutral/Unclear",0.9,"climate_comment_230624",NA
"Climate Skeptic",0.85,"climate_comment_218236",NA
"Neutral/Unclear",0.85,"climate_comment_272017",NA
"Neutral/Unclear",0.85,"climate_comment_236049",NA
"Neutral/Unclear",0.9,"climate_comment_182685",NA
"Neutral/Unclear",0.95,"climate_comment_236048",NA
"Neutral/Unclear",0.9,"climate_comment_196060",NA
"Climate Believer",0.85,"climate_comment_218235",NA
"Climate Believer",0.85,"climate_comment_246342",NA
"Climate Skeptic",0.85,"climate_comment_243930",NA
"Neutral/Unclear",0.85,"climate_comment_272087",NA
"Climate Believer",0.9,"climate_comment_227594",NA
"Climate Skeptic",0.95,"climate_comment_237963",NA
"Neutral/Unclear",0.95,"climate_comment_220506",NA
"Neutral/Unclear",0.85,"climate_comment_220507",NA
"Neutral/Unclear",0.85,"climate_comment_220505",NA
"Climate Believer",0.85,"climate_comment_227368",NA
"Climate Believer",0.85,"climate_comment_179865",NA
"Climate Believer",0.85,"climate_comment_188442",NA
"Neutral/Unclear",0.85,"climate_comment_246344",NA
"Neutral/Unclear",0.85,"climate_comment_177121",NA
"Neutral/Unclear",0.85,"climate_comment_220508",NA
"Neutral/Unclear",0.85,"climate_comment_259413",NA
"Neutral/Unclear",0.9,"climate_comment_277248",NA
"Climate Believer",0.85,"climate_comment_195344",NA
"Climate Believer",0.85,"climate_comment_279989",NA
"Neutral/Unclear",0.85,"climate_comment_259414",NA
"Neutral/Unclear",0.9,"climate_comment_218381",NA
"Climate Skeptic",0.85,"climate_comment_279991",NA
"Neutral/Unclear",0.85,"climate_comment_236361",NA
"Neutral/Unclear",0.9,"climate_comment_255965",NA
"Climate Skeptic",0.85,"climate_comment_263762",NA
"Neutral/Unclear",0.9,"climate_comment_172797",NA
"Climate Believer",0.85,"climate_comment_255963",NA
"Neutral/Unclear",0.85,"climate_comment_277246",NA
"Neutral/Unclear",0.85,"climate_comment_255966",NA
"Neutral/Unclear",0.85,"climate_comment_226480",NA
"Neutral/Unclear",0.95,"climate_comment_218382",NA
"Neutral/Unclear",0.9,"climate_comment_255964",NA
"Neutral/Unclear",0.85,"climate_comment_203522",NA
"Neutral/Unclear",0.85,"climate_comment_194259",NA
"Neutral/Unclear",0.85,"climate_comment_172798",NA
"Climate Skeptic",0.95,"climate_comment_227681",NA
"Climate Skeptic",0.85,"climate_comment_205676",NA
"Neutral/Unclear",0.85,"climate_comment_270531",NA
"Climate Believer",0.85,"climate_comment_181133",NA
"Neutral/Unclear",0.85,"climate_comment_219968",NA
"Neutral/Unclear",0.9,"climate_comment_172799",NA
"Climate Skeptic",0.95,"climate_comment_243036",NA
"Climate Skeptic",0.85,"climate_comment_254309",NA
"Neutral/Unclear",0.85,"climate_comment_179379",NA
"Neutral/Unclear",0.85,"climate_comment_200563",NA
"Neutral/Unclear",0.9,"climate_comment_117691",NA
"Neutral/Unclear",0.85,"climate_comment_230986",NA
"Neutral/Unclear",0.85,"climate_comment_257675",NA
"Neutral/Unclear",0.85,"climate_comment_229448",NA
"Neutral/Unclear",0.85,"climate_comment_230985",NA
"Neutral/Unclear",0.85,"climate_comment_230984",NA
"Neutral/Unclear",0.85,"climate_comment_233565",NA
"Climate Believer",0.85,"climate_comment_273048",NA
"Neutral/Unclear",0.9,"climate_comment_253743",NA
"Neutral/Unclear",0.85,"climate_comment_185914",NA
"Neutral/Unclear",0.75,"climate_comment_183926",NA
"Neutral/Unclear",0.85,"climate_comment_169022",NA
"Neutral/Unclear",0.85,"climate_comment_249705",NA
"Climate Believer",0.9,"climate_comment_205319",NA
"Neutral/Unclear",0.85,"climate_comment_249704",NA
"Climate Believer",0.85,"climate_comment_242238",NA
"Neutral/Unclear",0.85,"climate_comment_232391",NA
"Neutral/Unclear",0.85,"climate_comment_232394",NA
"Climate Skeptic",0.85,"climate_comment_258425",NA
"Neutral/Unclear",0.85,"climate_comment_232393",NA
"Neutral/Unclear",0.85,"climate_comment_173870",NA
"Climate Believer",0.85,"climate_comment_273968",NA
"Neutral/Unclear",0.95,"climate_comment_171292",NA
"Neutral/Unclear",0.9,"climate_comment_194958",NA
"Neutral/Unclear",0.85,"climate_comment_260774",NA
"Neutral/Unclear",0.85,"climate_comment_209691",NA
"Neutral/Unclear",0.95,"climate_comment_178533",NA
"Neutral/Unclear",0.95,"climate_comment_236961",NA
"Neutral/Unclear",0.9,"climate_comment_229250",NA
"Neutral/Unclear",0.9,"climate_comment_256204",NA
"Neutral/Unclear",0.95,"climate_comment_176487",NA
"Neutral/Unclear",0.9,"climate_comment_279390",NA
"Neutral/Unclear",0.95,"climate_comment_230723",NA
"Neutral/Unclear",0.85,"climate_comment_212591",NA
